test_id,rand_ind,ref_time,ref_obsid,y_ang_offset,z_ang_offset,search_box_hw,ccd_temp,star_0_mag,star_1_mag,star_2_mag,star_3_mag,star_4_mag,star_5_mag,star_6_mag,star_7_mag,star_0_row,star_1_row,star_2_row,star_3_row,star_4_row,star_5_row,star_6_row,star_7_row,star_0_col,star_1_col,star_2_col,star_3_col,star_4_col,star_5_col,star_6_col,star_7_col,slot_0_box_hw,slot_1_box_hw,slot_2_box_hw,slot_3_box_hw,slot_4_box_hw,slot_5_box_hw,slot_6_box_hw,slot_7_box_hw,star_0_sz,star_1_sz,star_2_sz,star_3_sz,star_4_sz,star_5_sz,star_6_sz,star_7_sz,bg_row_offset,bg_col_offset,scale_4c,int_time,hot_px_brightness,image_0_fcn,image_1_fcn,image_2_fcn,image_3_fcn,image_4_fcn,image_5_fcn,image_6_fcn,image_7_fcn,image_0_row,image_1_row,image_2_row,image_3_row,image_4_row,image_5_row,image_6_row,image_7_row,image_0_col,image_1_col,image_2_col,image_3_col,image_4_col,image_5_col,image_6_col,image_7_col,sample_time,search_success_0,search_success_1,search_success_2,search_success_3,search_success_4,search_success_5,search_success_6,search_success_7
2019.172,16,0,0,-6,6,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,120.08,-330.97,-139.78,-361.16,352.67,161.13,263.32,248.49,171.42,-375.82,-353.29,242.04,-175.46,-154.25,367.94,-293.33,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,46,226,1.42,1.7,0,1,1,1,1,1,1,1,1,116,-335,-144,-365,348,157,259,242,168,-380,-357,238,-179,-158,364,-321,929994162.274,1,1,1,1,1,1,1,0
2019.172,17,0,0,-6,18,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-127.17,-180.68,-257.29,369.11,160.59,384.79,-402.58,190.56,292.75,-365.32,-117.6,-226.2,-335.28,221.02,292.2,276.97,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,567,262,1.42,1.7,0,1,1,1,1,1,1,1,1,-131,-184,-261,365,156,381,-407,186,289,-369,-122,-230,-340,217,289,274,929994245.54,1,1,1,1,1,1,1,1
2019.172,18,0,0,-6,30,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-234.53,-407.11,-127.32,-395.79,-197.85,378.5,182.75,-113.59,-226.63,-238.38,-383.08,150.69,148,153.43,-182.98,355.77,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,912,752,1.42,1.7,0,1,1,1,1,1,1,1,1,-239,-411,-131,-400,-202,374,179,-118,-231,-242,-387,147,144,150,-187,352,929994328.816,1,1,1,1,1,1,1,1
2019.172,19,0,0,6,-30,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,251.26,386.91,-391.59,367.09,-385.69,352.77,-203.61,-252.52,-232.5,-150.35,252.03,392.74,-185.5,-365.42,-309.12,182.08,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,599,323,1.42,1.7,0,1,1,1,1,0,1,0,1,247,383,-395,363,511,342,511,-257,-236,-154,248,389,511,-378,511,178,929994411.848,1,1,1,1,0,0,0,1
2019.172,20,0,0,6,-18,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,140.43,-377.96,332,-170.96,-399.56,-208.5,298.92,195.66,271.33,-266.04,-245.18,317.08,268.33,-226.29,304.17,107.27,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,544,432,1.42,1.7,0,1,1,1,1,1,1,1,1,136,-382,328,-175,-404,-212,295,191,267,-270,-249,313,264,-230,300,103,929994495.131,1,1,1,1,1,1,1,1
2019.172,21,0,0,6,-6,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,359.72,-388.1,-257.61,105.32,395.52,-209.26,-283.85,190.2,-100.81,168.31,-313.37,381.72,-343.53,235.07,-131.62,-339.55,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,659,766,1.42,1.7,0,1,1,1,1,1,1,0,0,356,-392,-262,101,392,-213,511,511,-105,164,-317,378,-348,231,511,511,929994578.415,1,1,1,1,1,1,0,0
2019.172,22,0,0,6,6,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-408.58,-124.14,341.24,206.98,371.59,-181.41,145.76,-106.43,405.22,128.46,297.7,-125.79,-327.11,-137.46,144.63,-328.6,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,417,361,1.42,1.7,0,1,1,1,0,1,1,1,1,-413,-128,337,511,367,-186,174,-139,401,124,294,511,-331,-141,146,-332,929994661.448,1,1,1,0,1,1,0,0
2019.172,23,0,0,6,18,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-273.51,341.81,273,-254.01,126.67,283.14,-408.73,-124.15,-139.07,-406.51,-163.32,-300.96,-255.79,366.79,110.75,-105.43,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,267,457,1.42,1.7,0,1,1,1,1,1,1,1,1,-277,338,269,-258,123,279,-413,-128,-143,-410,-167,-305,-260,363,107,-109,929994744.722,1,1,1,1,1,1,1,1
2019.172,24,0,0,6,30,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-130.52,311.23,-387.77,362.81,377.6,172.24,-347.92,-142.44,-285.51,-217.38,-175.44,400.56,-377.92,-361.81,402.39,306.86,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,623,34,1.42,1.7,0,1,1,1,1,1,1,1,1,-135,307,-392,359,374,168,-385,-146,-290,-221,-180,397,-382,-366,421,304,929994827.992,1,1,1,1,1,1,0,1
2019.172,25,0,0,18,-30,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-211.91,141.81,272.54,-323.31,399.71,-182.5,350.32,-202.05,362.29,191.44,-314.82,-250.24,-190.11,-404.29,231.63,206.7,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,647,745,1.42,1.7,0,1,1,1,1,1,1,1,1,-216,138,268,-327,396,-186,346,-225,358,187,-319,-254,-194,-408,227,206,929994911.023,1,1,1,1,1,1,1,0
2019.172,26,0,0,18,-18,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-394.09,-105.01,187.96,220.35,410.33,396.38,-341.36,229.87,-336.62,-311.51,-212.52,112.75,136.38,352.5,360.51,-388.3,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,777,636,1.42,1.7,0,1,1,1,1,1,1,1,1,-398,-109,184,216,406,365,-352,249,-341,-316,-217,109,132,343,379,-397,929994994.306,1,1,1,1,1,0,0,0
2019.172,27,0,0,18,-6,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-299.8,-156.84,134.07,347.29,-308.12,394.47,-135.13,123.99,185.67,-290.38,398.74,-243.46,385.84,175.17,-141.25,-231.95,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,239,128,1.42,1.7,0,1,1,1,1,1,1,1,1,-304,-161,130,343,-312,390,-139,93,182,-294,395,-247,382,171,-145,-255,929995077.589,1,1,1,1,1,1,1,0
2019.172,28,0,0,18,6,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,179.62,-148.08,-117.94,387.46,381.76,169.99,-218.78,-247.2,-287.96,409.56,-199.94,268.93,-319.87,218.9,212.68,-101.98,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,295,220,1.42,1.7,0,1,1,1,1,1,1,1,1,176,-152,-122,383,378,166,-223,-243,-292,406,-204,265,-324,215,209,-111,929995160.608,1,1,1,1,1,1,1,0
2019.172,29,0,0,18,18,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,109.51,-290.39,361.72,-410.06,-382.61,-250.48,147.17,-149.75,234.26,-277.53,-299.82,410.14,-402.22,-112.96,-123.53,-338.99,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,23,315,1.42,1.7,0,1,1,1,1,1,1,1,1,105,-294,358,-414,-387,-255,143,-175,230,-281,-304,406,-406,-117,-128,-362,929995243.891,1,1,1,1,1,1,1,0
2019.172,30,0,0,18,30,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-115.67,-240.1,-371.88,120.44,-138.58,-116.33,269.6,-386.65,177.37,295.43,-126.15,-285.32,-363.07,-153.14,276.29,-374.11,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,298,31,1.42,1.7,0,1,1,1,1,1,1,1,1,-120,-244,-376,116,-142,-120,266,-391,173,291,-130,-290,-367,-158,272,-378,929995327.164,1,1,1,1,1,1,1,1
2019.172,31,0,0,30,-30,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,394.83,-359.16,-292.86,177.32,-194.59,166.08,224.39,-158.71,183.53,139.65,-334.46,259.02,243.53,-107.14,-333.19,-131.24,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,362,206,1.42,1.7,0,1,1,1,1,1,1,1,1,391,-363,-297,173,-198,144,220,-162,180,136,-339,255,240,-128,-337,-136,929995410.199,1,1,1,1,1,0,1,1
2019.172,32,0,0,30,-18,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-210.25,-317.03,217.5,240.64,-404.99,327,-163.53,-401.93,366.87,-202.28,-185.68,250.22,358.2,-392.94,-411.06,152.03,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,665,69,1.42,1.7,0,1,1,1,1,1,1,3,1,-214,-321,214,237,-409,323,-167,-430,363,-206,-190,246,354,-397,-415,146,929995493.482,1,1,1,1,1,1,0,0
2019.172,33,0,0,30,-6,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-393.1,194.71,377.64,-258.3,-135.9,270.34,157.03,-384.89,170.85,289.18,-313.97,-316.79,217.16,-125.93,-332.68,371.45,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,622,0,1.42,1.7,0,1,1,1,1,1,1,1,1,-397,183,374,-262,-140,266,153,-389,167,287,-318,-321,213,-130,-336,368,929995576.755,1,0,1,1,1,1,1,1
2019.172,34,0,0,30,6,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,359.64,-371.53,-210.67,-142.28,370.04,216.46,123.91,-230.35,384.66,146.93,189.06,-410.16,-118.81,-249.99,236.3,-184.19,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,774,651,1.42,1.7,0,1,1,1,1,1,1,1,1,356,-376,-215,-146,366,212,120,-268,381,143,186,-414,-123,-254,232,-189,929995659.784,1,1,1,1,1,1,1,0
2019.172,35,0,0,30,18,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-234.49,143.98,274.37,-263.44,-139.12,303.18,-289.27,-235.96,-384.63,-397.02,115.68,362.53,-169.05,-231.85,-157.37,182.55,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,905,822,1.42,1.7,0,1,1,1,1,1,1,1,1,-239,140,270,-278,-144,299,-293,-240,-389,-401,112,385,-173,-236,-161,179,929995743.072,1,1,1,0,1,1,1,1
2019.172,36,0,0,30,30,160,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-151.47,338.89,269.5,107.48,-329.13,225.4,-361.7,402.5,-298.62,331,-352.14,-259.22,-314.95,213.25,222.26,137.55,160,160,160,160,160,160,160,160,8,8,8,8,8,8,8,8,916,403,1.42,1.7,0,1,1,1,1,1,1,1,1,-156,335,266,103,-333,221,-385,399,-303,327,-356,-263,-319,209,205,133,929995826.342,1,1,1,1,1,1,0,1
2019.172,1,0,0,-30,-30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-285.59,-164.88,119.26,-282.31,352.66,259.9,109.95,197.21,-265.61,241.03,-353.91,107.9,215.79,377.83,326.19,-104.25,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,513,468,1.42,1.7,0,1,1,1,1,1,1,1,1,-290,-169,115,-286,348,257,85,187,-270,237,-358,104,212,373,297,-119,929995909.372,1,1,1,1,1,1,0,0
2019.172,2,0,0,-30,-18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,263.73,-104.02,135.67,-352.52,177.27,339.3,-211.07,-278.16,347.43,339.31,131.89,-325.79,-319.05,-186.52,-181.21,349.84,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,135,870,1.42,1.7,0,1,1,1,1,1,1,1,0,260,-108,132,-356,173,335,-215,511,344,335,128,-330,-323,-190,-185,511,929995992.661,1,1,1,1,1,1,1,0
2019.172,3,0,0,-30,-6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,204.64,374.47,109.77,-334.03,392.57,-266.08,229.85,-100.27,-161.64,-128.52,302.7,-231,155.6,282.73,-351.13,200.77,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,919,356,1.42,1.7,0,1,1,1,1,1,1,1,1,201,370,106,-338,388,-252,226,-105,-166,-132,299,-235,152,257,-355,196,929996075.938,1,1,1,1,1,0,1,1
2019.172,4,0,0,-30,6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,369.17,-146.2,-339.8,-344.86,337.76,-202.24,157.6,305.81,168.4,240.69,124.56,-193.71,-351.86,-361.31,-249.74,-187.73,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,243,244,1.42,1.7,0,1,1,1,1,1,1,1,1,365,-150,-344,-349,334,-206,154,302,164,237,120,-198,-356,-365,-254,-192,929996158.955,1,1,1,1,1,1,1,1
2019.172,5,0,0,-30,18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-393.85,-157.57,328.97,-101.91,397.47,207.14,176.84,366.39,-246.97,-103.2,175.44,-365.84,407.82,-182.44,344.04,-118.86,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,68,52,1.42,1.7,0,1,1,1,1,1,1,1,1,-398,-162,325,-106,394,203,173,362,-251,-107,171,-370,404,-186,340,-123,929996242.241,1,1,1,1,1,1,1,1
2019.172,6,0,0,-30,30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-334.67,166.14,120.32,128.15,-358.15,-258.92,355.2,-411.06,402.21,224.8,-113.39,-271.78,100.37,-183.25,346.79,-163.97,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,374,138,1.42,1.7,0,1,1,1,1,1,1,1,1,-339,162,116,124,-362,-293,325,-415,398,221,-117,-276,96,-205,333,-168,929996325.528,1,1,1,1,1,0,0,1
2019.172,7,0,0,-18,-30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,210.14,-255.53,-243.93,-193.95,136.52,-395.97,381.7,256.62,183.61,-300.65,326.06,155.24,346.93,-106.66,147.02,-151.75,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,1012,592,1.42,1.7,0,1,1,1,1,1,1,1,1,206,-259,-248,-198,132,-400,378,245,180,-305,322,151,343,-111,143,-148,929996408.55,1,1,1,1,1,1,1,0
2019.172,8,0,0,-18,-18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,174.05,176.98,392.82,294.22,331.33,-353.51,-228.84,-381.3,371.17,-282.53,-137.97,151.17,-340.97,-341.46,-242.85,183.83,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,217,926,1.42,1.7,0,1,1,1,1,1,1,1,1,170,173,389,290,327,-358,-233,-385,367,-287,-142,147,-345,-346,-247,180,929996491.83,1,1,1,1,1,1,1,1
2019.172,9,0,0,-18,-6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-101.6,-258.42,310.29,323.08,-296.79,112.37,-376.79,151.35,406.73,-154.03,-248.99,404.68,167.81,-372.44,-401.38,355.73,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,294,789,1.42,1.7,0,1,1,1,1,1,1,1,1,-106,-262,306,319,-301,109,-381,147,403,-158,-253,400,164,-377,-406,352,929996575.114,1,1,1,1,1,1,1,1
2019.172,10,0,0,-18,6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-136.45,368.45,227.19,-298.42,227.3,-122.52,319.84,-379.92,388.29,-328.38,200.99,175.94,-275.58,-303.42,368.63,-164.76,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,516,721,1.42,1.7,0,1,1,1,1,1,1,1,1,-140,364,223,-302,224,-127,315,-385,384,-332,197,172,-280,-307,364,-169,929996658.132,1,1,1,1,1,1,1,1
2019.172,11,0,0,-18,18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,115.88,211.57,-106.29,-272.35,-398.77,194.16,116.1,-286.56,389.92,-179.31,-125.96,-252.55,-338.31,-366.39,104.99,209.66,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,645,432,1.42,1.7,0,1,1,1,1,1,1,1,1,112,208,-110,-276,-403,190,101,-291,386,-183,-130,-256,-342,-370,89,206,929996741.404,1,1,1,1,1,1,0,1
2019.172,12,0,0,-18,30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,104.67,-147.13,310.57,407.95,-171.26,179.51,260.25,-329.67,-162.66,293.76,-328.25,-187.85,-315.24,201.83,-141.76,161.49,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,402,980,1.42,1.7,0,1,1,1,1,1,1,1,1,101,-151,307,404,-175,175,256,-334,-167,290,-332,-192,-319,198,-146,157,929996824.69,1,1,1,1,1,1,1,1
2019.172,13,0,0,-6,-30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-115.36,381.16,-331.51,270.6,355.24,144.6,-322.68,-158.87,-313.95,151.43,-338.96,-411.37,-227.01,-222.84,131.35,302.36,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,696,773,1.42,1.7,0,1,1,1,1,1,1,1,1,-119,377,-335,266,351,141,-327,-193,-318,147,-343,-416,-231,-227,127,321,929996907.722,1,1,1,1,1,1,1,0
2019.172,14,0,0,-6,-18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-263.41,-106.22,338.57,-313.85,395.74,116.91,331.99,-178.89,-352.99,300.48,-233.48,300.13,179.84,-159.69,336.27,-108.39,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,133,374,1.42,1.7,0,1,1,1,1,1,1,1,1,-267,-110,335,-318,392,113,328,-183,-357,296,-238,296,176,-163,332,-112,929996991.006,1,1,1,1,1,1,1,1
2019.172,15,0,0,-6,-6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-363.79,409.07,-188.11,240.38,407.39,-287.61,222.46,-214.32,-273.94,-386.07,-219.63,160.44,239.62,209.35,318.12,-388.94,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,71,563,1.42,1.7,0,1,1,1,1,1,1,1,1,-368,405,-192,237,404,-292,219,-218,-278,-390,-224,156,236,206,314,-393,929997074.269,1,1,1,1,1,1,1,1
2019.172,16,0,0,-6,6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,120.08,-330.97,-139.78,-361.16,352.67,161.13,263.32,248.49,171.42,-375.82,-353.29,242.04,-175.46,-154.25,367.94,-293.33,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,46,226,1.42,1.7,0,1,1,1,1,1,1,1,0,116,-335,-144,-365,348,157,259,511,168,-380,-357,238,-179,-158,364,511,929997157.307,1,1,1,1,1,1,1,0
2019.172,17,0,0,-6,18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-127.17,-180.68,-257.29,369.11,160.59,384.79,-402.58,190.56,292.75,-365.32,-117.6,-226.2,-335.28,221.02,292.2,276.97,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,567,262,1.42,1.7,0,1,1,1,1,1,1,1,1,-131,-184,-261,365,156,381,-407,186,289,-369,-122,-230,-340,217,289,274,929997240.593,1,1,1,1,1,1,1,1
2019.172,18,0,0,-6,30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-234.53,-407.11,-127.32,-395.79,-197.85,378.5,182.75,-113.59,-226.63,-238.38,-383.08,150.69,148,153.43,-182.98,355.77,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,912,752,1.42,1.7,0,1,1,1,1,1,1,1,1,-239,-411,-131,-400,-202,374,163,-119,-231,-242,-387,147,144,150,-205,352,929997323.872,1,1,1,1,1,1,0,1
2019.172,19,0,0,6,-30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,251.26,386.91,-391.59,367.09,-385.69,352.77,-203.61,-252.52,-232.5,-150.35,252.03,392.74,-185.5,-365.42,-309.12,182.08,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,599,323,1.42,1.7,0,1,1,1,1,1,1,0,1,247,383,-395,363,-390,349,511,-257,-236,-154,248,389,-189,-369,511,178,929997406.899,1,1,1,1,1,1,0,1
2019.172,20,0,0,6,-18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,140.43,-377.96,332,-170.96,-399.56,-208.5,298.92,195.66,271.33,-266.04,-245.18,317.08,268.33,-226.29,304.17,107.27,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,544,432,1.42,1.7,0,1,1,1,1,1,1,1,1,136,-382,355,-175,-404,-212,259,295,267,-270,-265,313,264,-230,307,300,929997490.18,1,1,0,1,1,1,0,0
2019.172,21,0,0,6,-6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,359.72,-388.1,-257.61,105.32,395.52,-209.26,-283.85,190.2,-100.81,168.31,-313.37,381.72,-343.53,235.07,-131.62,-339.55,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,659,766,1.42,1.7,0,1,1,1,1,1,1,0,1,356,-392,-262,101,392,-213,511,149,-105,164,-317,378,-348,231,511,-367,929997573.463,1,1,1,1,1,1,0,0
2019.172,22,0,0,6,6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-408.58,-124.14,341.24,206.98,371.59,-181.41,145.76,-106.43,405.22,128.46,297.7,-125.79,-327.11,-137.46,144.63,-328.6,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,417,361,1.42,1.7,0,1,1,1,1,1,1,1,1,-413,-128,337,203,368,-186,174,-143,401,125,294,-130,-331,-141,147,103,929997656.486,1,1,1,1,1,1,0,0
2019.172,23,0,0,6,18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-273.51,341.81,273,-254.01,126.67,283.14,-408.73,-124.15,-139.07,-406.51,-163.32,-300.96,-255.79,366.79,110.75,-105.43,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,267,457,1.42,1.7,0,1,1,1,1,1,1,1,1,-277,338,269,-258,123,279,-415,-128,-143,-410,-167,-305,-260,363,93,-109,929997739.763,1,1,1,1,1,1,0,1
2019.172,24,0,0,6,30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-130.52,311.23,-387.77,362.81,377.6,172.24,-347.92,-142.44,-285.51,-217.38,-175.44,400.56,-377.92,-361.81,402.39,306.86,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,623,34,1.42,1.7,0,1,1,1,1,1,1,1,1,-135,307,-392,359,373,168,-385,-146,-290,-221,-180,397,-382,-366,421,304,929997823.06,1,1,1,1,1,1,0,1
2019.172,25,0,0,18,-30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-211.91,141.81,272.54,-323.31,399.71,-182.5,350.32,-202.05,362.29,191.44,-314.82,-250.24,-190.11,-404.29,231.63,206.7,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,647,745,1.42,1.7,0,1,1,1,1,1,1,1,1,-216,138,268,-327,396,-186,346,-217,358,187,-319,-254,-194,-408,227,-426,929997906.073,1,1,1,1,1,1,1,0
2019.172,26,0,0,18,-18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-394.09,-105.01,187.96,220.35,410.33,396.38,-341.36,229.87,-336.62,-311.51,-212.52,112.75,136.38,352.5,360.51,-388.3,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,777,636,1.42,1.7,0,1,1,1,1,1,1,1,1,-398,-109,184,216,381,365,-352,213,-341,-316,-217,109,117,343,379,-394,929997989.335,1,1,1,1,0,0,0,0
2019.172,27,0,0,18,-6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-299.8,-156.84,134.07,347.29,-308.12,394.47,-135.13,123.99,185.67,-290.38,398.74,-243.46,385.84,175.17,-141.25,-231.95,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,239,128,1.42,1.7,0,1,1,1,1,1,1,1,1,-304,-161,130,343,-312,390,-139,93,182,-294,395,-247,382,171,-145,-255,929998072.619,1,1,1,1,1,1,1,0
2019.172,28,0,0,18,6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,179.62,-148.08,-117.94,387.46,381.76,169.99,-218.78,-247.2,-287.96,409.56,-199.94,268.93,-319.87,218.9,212.68,-101.98,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,295,220,1.42,1.7,0,1,1,1,1,1,1,1,1,176,-152,-122,383,378,166,-223,-269,-292,406,-204,265,-324,215,209,-69,929998155.65,1,1,1,1,1,1,1,0
2019.172,29,0,0,18,18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,109.51,-290.39,361.72,-410.06,-382.61,-250.48,147.17,-149.75,234.26,-277.53,-299.82,410.14,-402.22,-112.96,-123.53,-338.99,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,23,315,1.42,1.7,0,1,1,1,1,1,1,1,1,105,-294,358,-414,-387,-289,143,-175,230,-281,-304,406,-406,-103,-128,-362,929998238.956,1,1,1,1,1,0,1,0
2019.172,30,0,0,18,30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-115.67,-240.1,-371.88,120.44,-138.58,-116.33,269.6,-386.65,177.37,295.43,-126.15,-285.32,-363.07,-153.14,276.29,-374.11,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,298,31,1.42,1.7,0,1,1,1,1,1,1,1,0,-120,-244,-376,116,-142,-120,241,511,173,291,-130,-289,-367,-158,265,511,929998322.215,1,1,1,1,1,1,0,0
2019.172,31,0,0,30,-30,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,394.83,-359.16,-292.86,177.32,-194.59,166.08,224.39,-158.71,183.53,139.65,-334.46,259.02,243.53,-107.14,-333.19,-131.24,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,362,206,1.42,1.7,0,1,1,1,1,1,1,1,1,391,-363,-297,173,-198,144,220,-162,180,136,-338,255,240,-128,-337,-136,929998405.247,1,1,1,1,1,0,1,1
2019.172,32,0,0,30,-18,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-210.25,-317.03,217.5,240.64,-404.99,327,-163.53,-401.93,366.87,-202.28,-185.68,250.22,358.2,-392.94,-411.06,152.03,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,665,69,1.42,1.7,0,1,1,1,1,1,1,1,1,-214,-321,214,237,-409,323,-167,-430,363,-206,-190,246,354,-397,-416,146,929998488.532,1,1,1,1,1,1,1,0
2019.172,33,0,0,30,-6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,-393.1,194.71,377.64,-258.3,-135.9,270.34,157.03,-384.89,170.85,289.18,-313.97,-316.79,217.16,-125.93,-332.68,371.45,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,622,0,1.42,1.7,0,1,1,1,1,1,1,1,1,-397,183,374,-262,-140,266,153,-421,167,287,-318,-321,213,-130,-336,356,929998571.814,1,0,1,1,1,1,1,0
2019.172,34,0,0,30,6,180,-13,8,9,9.5,9.75,10,10.25,10.5,10.75,359.64,-371.53,-210.67,-142.28,370.04,216.46,123.91,-230.35,384.66,146.93,189.06,-410.16,-118.81,-249.99,236.3,-184.19,180,180,180,180,180,180,180,180,8,8,8,8,8,8,8,8,774,651,1.42,1.7,0,1,1,1,1,1,1,1,1,356,-376,-215,-146,366,212,120,-234,381,143,186,-414,-123,-254,232,-188,929998654.839,1,1,1,1,1,1,1,1
